image_id,bbox_x,bbox_y,bbox_w,bbox_h,segmentation,score,label
333582417_605645617,524.9789428710938,1777.5950927734375,214.6669921875,230.518798828125,"{'size': [2048, 1364], 'counts': 'PhUQ1W2im100000000000000000000003M0000:F000000`0@0000`0@00006J0000:F0000V1jN0000:F00003M00006J00003M00004L00003M00003M00000000003M00000000000000000000003M00000000000000000000004L000000<D000000000000000000000000000000000000000000000000000000000000000M300000000003M00000000000000000000000000000000000D<0000000000L400000000000000000000000M03000000000000000000000M03000000000C:30000I70000M30000@`00000G90000C=0000YNg10000mNS10000@`00000J6000000000000000000000cX\\V1'}",0.9599015116691589,head
333582417_605645617,415.7157287597656,752.1010131835938,181.51309204101562,112.42437744140625,"{'size': [2048, 1364], 'counts': 'mgRk0g2Ym1000000000000000000000000000M6M00003M000C`0M00000000003M0000=C0000000000000000@`00000M3000000M30000M30000000000L40000M30000000000M30000000000M30000M30000L40000000000M30000000000M30000M30000M30000000000L40000M30000M30000000000M3000000M30000L40000000000M30000M30000M30000000000M30000L40000M30000M30000000000M30000M30000L40000000000M30000M300000000000000000000000000000cXg^1'}",0.9533653259277344,flipper_rr
333582417_605645624,79.6714859008789,0.0,1874.8144760131836,971.5202026367188,"{'size': [1364, 2048], 'counts': 'iRnd09[Z1000QOm1RO000Ak0D0000c0]O000000?A00006J00006J0000<D00006J0000006J00006J0000:F0000?A00009G0000003M00009G00009G00006J00006J0000007I00006J00006J00006J00009G0000003M00006J00006J0000?A00006J000000:F0000<D0000P2PN0000b0^O00006J0000009G00009G0000:F00003M00003M0000009G00003M00003M00003M00006J0000006J00003M00006J00006J00009G0000003M00000000003M0000000000000000004L00000000000000000000000000000000000000000000000000000000000000L400000000000000000000000000000000000000000000000000000000000000M30000000000M30000000000000000000000000000000000003M00003M0000000000004L00003M00003M0000000000003M00006J00000000003M00003M0000003M00003M00003M00000000003M0000003M00003M00000000006J00003M0000003M00003M00003M00000000003M0000000000000000003M00000nWOT^O\\g0la0dXOT^O\\g0la0dXOT^O\\g0Pb0ZXO_^O]g0aa0cXO_^O]g0aa0cXO_^O]g0aa0cXO_^O]g0eb0G00009G00006J00003M0000000000003M00003M00003M0000M3000000000000M3000000000000000000000000000000M3000000000000000000000000000000000000000000000000000000M300000000000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000000000000000000000000000003M000000000000000000000000000000000000000000003M000000000000000000000000000000000000000000000000000000000000003M000000000000000000000000000000000000M30000J60000J60000J6000000000000M30000000000M3000000000000000000000000000000000000M3000000000000M3000000000000000000000000M300000000003M000000000000000000000000000000000000M3000000000000M30000000000M3000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000000000003M00000000000000000000000<GM0003M000003M0003M0000003M000000000030M0003M00000000000030M0000000003M00003M00004L0000003M00000000003M00003J30003M0000000M30003M00000M30003J30000J6000003J30003G60000M30000M3000JO700000VNc@TXOc?og0]@QXOc?og0]@QXOc?og0^130000M30000M30000M3000000M30000M30000M30000J60000M3000000J60000D<0000J60000M30000I7000000A?0000G90000J60000G90000[Oe0000000C=0000M30000J60000G90000G9000000M30000J60000J60000J60000M3000000J60000I70000M30000J60000M3000000J60000J60000M30000J60000M3000000M30000M30000J60000M30000M3000000M30000M30000I70000M30000M3000000M30000J60000J60000M30000M3000000J60000M30000J60000M30000J6000000M30000M30000J60000F:0000J6000000J60000J60000D<0000G9000?[O600000<XO<0006nNl0000:ZO<0006D6000k0cNb000000U\\_`0'}",0.9762389063835144,turtle
333582417_605645624,1254.3583984375,461.5703125,701.3983154296875,358.53289794921875,"{'size': [1364, 2048], 'counts': 'gonc1P2dX10000000000000000000000006J00009G0000009G00009G00006J00003M00006J0000003M00030M00004L00003M00006J0000030M00000000003M00003M00030M0000003M00003M00003M0003M000003M0000003M00000000003M0003M000003M0000000000003M00030M0000000000000000003M000000000000000M3000003M00000M30000000000M6M000M`0C000J6000000J60000M30000J60000L4000000000000J60000M30000M30000M30000M3000000M30000M30000000000000000M30000003M000000000000000000000000000000000000000000000000000000000000000000000000000000000000000C=000000M30000000000000000M300000000000M300000M3000000000000000000000000000000M3000000000M0300000000000M300000M3000M30000000000000000000M30000000000000000M300000000000M030000000000000000M3000M3000000000000000000M300000M300000000000M300000000000M30000M3000000000000M3000000000000000000000M30000000M3000000000M3000000000000000000000000M030000000000M3000M30000000000000M3000000000M3000000000000000000000000000000L40000000000000M30000000004L00000L40000M3000000M30000000000M30000000000J600000L400000M30000000000M3000M30000000M3000M030000000000M300000000000M030000M3000M300000M3000M30000000M3000M03000000000M030000M300000M03000M30000000000M0300000000000M030000M3000MO4000M3000000000000M03000000000M030000M3000M0300000000000M030000M3000M030000M3000000M3000M300000J60000M3000M0300000000000MM6000C760000M30000J6000000@`00000A?0000J60000M30000M3000000J60000M30000J60000M30000M3000000J60000M30000I70000M30000J6000000M30000J60000J60000J60000M300000000000000000000000WS^3'}",0.9674507975578308,flipper_fl
333582417_605645624,892.853515625,660.0341796875,260.8443603515625,311.07501220703125,"{'size': [1364, 2048], 'counts': 'PURU1X3\\W10000000000000000000000003M0000<D0000b0^O00009G000000:F0000o1QN0000`0@00003M00006J0000003M00003M00006J00000000003M0000003M00000000003M0000000000000000000000003M00000000003M0000000000003M00000000003M00003M00003M0000000000003M00000000003M000000000000`0@000000000000000000000000000000000000000000000000000000D<000000L40000000000M30000000000M3000000M30000M30000000000M3000000000000M30000M30000M3000000000000000000000000M30000000000000000M3000000000000M30000J60000M30000M3000000J60000G90000C=0000]Nc10000]Oc0000000[Oe00000G90000J60000D<000b0YNU100000V`SU1'}",0.965081512928009,head
333582417_605645624,85.6651382446289,538.1895751953125,749.7869491577148,328.2977294921875,"{'size': [1364, 2048], 'counts': '^c`3[1YY100000000000000000000000000000M6M000J<J000M6M000M3000003M00000M6M000M6M00003M000M3000003M00000M3000000000003M00000000003M0000003M00000000003M0000000000000000000000004L00000000003M0000000000003M0000000000000000000000000000003M0000000000000000000000000000000000000000003M00000000003M0000000000003M000000000000000M300000000000000000003M000000000M300000000000003M000M3000000000003M00000000000000000M6M00000000000000000000000M30000000000000000M3000000M30000000000L40000M30000M3000000M30000M3000003M000000000M3000000000000M30000000000000000M3000000000000M3000000000000000000000000M6M00000000000000000000000000000M3000003M0000<D000M3000000000000M30000000000M30000M30000M3000000000000M30000000000000000M3000000000000000000000000M3000000000000M300000D<000M03000000000M30000000M3000M30000000000000000L40000000M3000000000M30000000000000000000M3000M300000000000M3000M3000000000000000000M0300000000000000000000000M03000000000000000M3000000000000M30000M03000M3000000000000000000M300000M3000M300000M300000000000M300000000000M3000M3000000000000M30000M30000M30000M30000000M3000M30000@`000000M3000000000000000000L4000000000000000000000000000000M30000000000000000M3000000000000M30000000000M3000000000000000000000000M3000000000000000000M30000M30000000000M3000000000000M30000000000M30000000000M3000000M30000000000M30000000000M3000000M30000M30000000000M3000000000000M30000M30000M30000M3000000000000I70000000000M30000M3000=@3000006G30003J30003J30000J60003J3000003G60003G60003J30003J30003G6000003D90000L40003G60003A<0003[Ob0000003^O?0003G600000000000000000000000e`ha1'}",0.9619292616844177,flipper_fr
333582417_605645634,210.65245056152344,606.61083984375,1089.604751586914,755.403564453125,"{'size': [1364, 2048], 'counts': 'Rek83aZ1000000000000000000000L7M00000J?G000Db0J000YL3^lN9_S1GalN9_S1GalN9VS16[lN6bS1J^lN6bS1J^lN6\\S19okN3QT1MokN3QT1MokN3QT1MokN3kS1^30000J60000J9M000000000J6000000M30000M30000M30000M30000J6000000M30000I70000G90000D<0000G9000000A?0000^Ob00000F:0000J60000M3000000J60000M30000M30000M30000[KdEkUOW1<[9ii0^EkUOW1<[9ii0^EkUOW1<[9ii0^EkUOW1<[9`i0mEdUOd17b8Uj0jEdUOd17b8Uj0jEdUOd17b8Rj0PF^UOk16X8\\j0mE^UOk16X8\\j0mE^UOk16X8Yj0VFXUOh13[8ej0mEXUOh13[8ej0mEXUOh13[8ej0_40000M3000000M30000000000M30000L4000000000000M30000M30000000000M3000000000000M30000000000M30000000000M3000000M30000000000M30000000000M3000000000000M30000000000M30000M3000000M30000000000M3000000000000000000M30000M30000M30000M30000M3000000M30000M30000I70000J60000J6000000M30000J60000000000M30000M3000000M30000M30000M30000M3000000000000M30000000000M3000000000000000000M30000M30000J60000M30000L4000000M30000M30000M30000J60000J6000000000000M30000M30000M30000G9000000G90000^Ob000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<D00003M0000000000000000003M00000000000000000000003M0000000000000000003M00000000003M0000000000000000003M00000000003M0000000000000000003M00000000003M0000000000000000003M00000000003M0000000000003M00000000003M0000000000003M00000000003M00003M00003M0000003M00000000004L00003M00003M0000003M00003M00006J00003M00003M0000003M00006J00003M00003M00003M0000003M00003M00003M00003M00003M0000000000003M00003M00004L00003M0000006J00003M00003M00003M00003M0000003M00003M00000000003M00006J0000000000003M00003M00003M00003M0000006J00003M00006J00007I00003M0000003M00006J00003M00003M00003M0000006J00003M00003M00003M00006J0000000000003M00006J00003M00003M0000006J00004L00003M00003M00006J0000006J00003M00003M00006J00003M0000006J00003M00006J0000<D00007I0000003M00009G00009G00009G00006J0000006J00009G00006J00003M00006J000000:F00006J00003M00006J0000<D0000006J00006J00006J00009G0000=C0000009G00003M00009G00006J00006J0000003M00009G00006J00006J00007I0000009G00009G00006J00006J00009G000000?A00006J0000`0@0000n0RO0000<D0000006G30006J0000:F00003M00009D300000\\RSo0'}",0.9794236421585083,flipper_fr
333582417_605645634,2.720996141433716,0.0,1403.5938231945038,1359.3924560546875,"{'size': [1364, 2048], 'counts': '[[9]o0W;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000000000M3000000000000000000000000M3000000000000000000000000L400000000000000000000000000000000000000000000000000000000M30000000000M3000000000000000000M30000000000000000M3000000000000000000000000000000M3000000000000000000M30000000000M3000000000000000000M3000000000000000000M30000000000000000000000M3000000000000M30000000000M3000000000000000000000000M3000000000000000000M30000000000M30000000000M3000000000000000000000000M3000000000000000000M30000000000jKUCcZOk<]e0UCcZOk<]e0UCcZOk<]e0[CjWO[1EZ;ah0[CjWO[1EZ;ah0[CjWO[1EZ;ah0[CjWO[1EZ;^h0dC^WOX?bh0h@^WOX?bh0h@^WOX?bh0n@UWOU?kh0k@UWOU?kh0k@UWOU?hh0]10000000000M3000000M30000M30000000000L4000000000000M30000M30000M30000000000M3000000000000000000M30000000000M3000000M30000000000M30000000000M3000000000000000000M30000M30000M3000000000000M30000M3000000000000000000M30000M30000M30000M30000M3000000J60000L40000M30000J60000M3000000J60000J60000M30000M30000M3000000M30000000000J60000M30000M3000000000000M30000000000M3000000000000M30000M30000000000M30000L4000000M30000M30000M30000M30000M3000000J60000J60000M30000J60000M3000000G90000A?0000I70000000000M30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M00000000000000000000000000000000000000000?A000031L0003M0000003M00003M00003M00003M00000000000030M0004L00003M00003M00003M0000003M00003M00003M00003M00006J00000030M0003M00003M00006J00006J0000003M00003M00003M00006J00004L0000003M00003M00006J00003M00003M0000003M00006J00003M000003M0006J0000003M00003M00003M00003M000030M000003M00003M00003M000030M0003M0000000000004L000030M0000000003M00000000000030M00000000030M0000000000003M00000000000000030M0000000000000000003M00000000030M000000000003M000003M0000000003M0000000000003]JfTOiKWk0W4iTOiKWk0W4iTOiKWk0d3kUOPLRj0P4nUOPLRj0P4nUOPLRj0^3lVOVLTi0j3lVOVLTi0j3lVOVLWi0U3PXOYLmg0g3SXOYLmg0g3SXOYLPh0n2UYOfLhf0Z3XYOfLhf0Z3XYOfLhf0Z3XYOfLkf0e2QZOQMoe0o2QZOQMoe0o2QZOQMoe0c2fZOTMZe0l2fZOTMZe0l2fZOTM]e0]2^[OTMbd0l2^[OTMbd0l2^[OTMbd0Y2]\\O[Mcc0e2]\\O[Mcc0e2]\\O[Mfc0S2e:000003VNXhNJ`X16`gNJ`X16`gNJfX1MR10000M3000icg^1'}",0.9784590005874634,turtle
333582417_605645634,888.0372314453125,244.7794952392578,517.124755859375,558.0942230224609,"{'size': [1364, 2048], 'counts': 'RlQU1j7jR100000000000000000000000J?G000Dh0D000Dk0A000@c0M00000jMTFoROd:nl0\\ERSOd:nl0\\ERSOd:nl0hEZROg:cm0YE]ROg:cm0YE]ROg:cm0X1M00003M00003M0000007I00003M00003M00003M00006J0000003M00003M00003M00006J00003M0000003M00003M00003M000=FM0003M00000003M00030M00003M00003M0003M00000003M00004L00030M00033J00003M0000003M00030M00003M00003M00030M0000003M00003M00030M0003M000003M000003M000003M0000000003M000003M000003M000000000039D0000000003M0000000000000000003M00000000003M0000003M00000000003M0000000000000000003M00000D<0003M00000M30003M0000000000003M00000M30004L0000000000003M00000000003M00000000003J3000000000003M00000000000000003M0000003J30000000003J3000000000000000003J30000000003M00003M0000000000003M00000000003J30000000003M0000003M00000000003M00003M00003M0000000000003M00003M00003M0000000000003M00004L00000000003M00000M3000003M00003M00003J30003M00000M3000003M00003M00003M00000000003M0000003J30003M00003M00003M00000M3000003J30006J00003J30000000003J3000006F40003J30000000004I30006G3000003J30003J30003J30006G30003J3000003J30006D60006G30006D60006G3000006G30009A60007C60006C70006G300000<XO<000<[O90006G300000000000000000000000RcZj0'}",0.9751906991004944,head
333582417_605645634,0.0,1258.8582763671875,216.17935180664062,92.23388671875,"{'size': [1364, 2048], 'counts': 'XX1c0QZ100000000000G90000J60000M3000000000000M3000003M000M30000000000M3000000000000J60000M030000M3000MM600000D840000M30000000000M30000M3000000M30000000000M3000000000000000000M30000000000M30000000000M30000003M00000000000000000000003M0000003M00000000003M0000U1kN0000?A0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000D<0000M3000000000000M30000M30000M300000000000<A30003M00006G30006J00006G3000003M0000000000000000000000W\\l[2'}",0.9013895392417908,turtle
333582417_605645634,190.2239532470703,1152.650390625,34.294586181640625,50.104736328125,"{'size': [1364, 2048], 'counts': '_kh7m1gX100000000000000000000000000000000000b0^O00006J0000003M00007I0000__T\\2'}",0.6317587494850159,turtle
333582417_605645634,51.3678092956543,1192.3353271484375,61.536258697509766,53.90625,"{'size': [1364, 2048], 'counts': 'd\\^2]1WY1000000000000000000000000000000000000000000000000000000000000003M0000000000000000003M00000000000000000000000000000000000000000\\[T`2'}",0.4779413044452667,turtle
333582417_605645634,490.9997253417969,653.8668823242188,27.815399169921875,34.486328125,"{'size': [1364, 2048], 'counts': '`Zad0U1_Y1000000000000000000000000M30000L40000M3000000J600000000000000000000000000000TgRo1'}",0.41287776827812195,flipper_fr
333582417_605645634,44.13027572631836,1072.569091796875,65.76961898803711,14.8756103515625,"{'size': [1364, 2048], 'counts': 'Rol1h0lY10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000j^T`2'}",0.38927173614501953,turtle
333582417_605645634,58.48818588256836,1191.801025390625,68.49496841430664,48.9053955078125,"{'size': [1364, 2048], 'counts': 'd\\^2]1WY1000000000000000000000000000000000000000000000000000000000000000000003M0000<D00000000000000000000000000000000000000A?0000J60000M300000000000000000000000XQc_2'}",0.3864692151546478,turtle
333582417_605645634,194.70401000976562,1148.591796875,32.04179382324219,36.130859375,"{'size': [1364, 2048], 'counts': '^VZ8f0nY1000000000000000000000000000007I0000__T\\2'}",0.3068283796310425,turtle
333582417_605645634,10.343894004821777,1094.7601318359375,92.88433170318604,13.8465576171875,"{'size': [1364, 2048], 'counts': 'R\\:i0kY1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Zfab2'}",0.2760794162750244,turtle
333582417_605645635,625.7183227539062,92.8456039428711,1420.0652465820312,1271.154396057129,"{'size': [1364, 2048], 'counts': 'YY`^13aZ1000M3000000000000000000000000F:0000M300000000000003M000M6M000M30000M6M00000Mb0A00006J00003M000M6M000M9J00000M9J00003M00007I000M6M00006J0000003M000M9J000M9J00003M00006J00000M9J00006J000M9J00006J000M9J0000004L000M9J000M9J000M<G00009G00000M9J000Mb0A000Mf0]UOdGha0\\8X^OdGha0\\8X^OdGea0e8l]OdGTb0\\8l]OdGTb0\\8l]OdGTb0e8Z]OdGfb0\\8Z]OdGfb0\\8Z]OdGfb0\\8Z]OdGbb0l8l\\O]GQc0c8o\\O]GQc0c8o\\O]Gnb0d9k[OeFUd0[9k[OeFUd0[9k[OeFRd0W:lZORFTe0n9lZORFTe0n9lZORFQe0^;mVOWGSi0i8mVOWGSi0i8mVOWGSi0U=000000M7L000J60000M30000M6M000M3000000J9M000J9M000M30000M6M000J6000000M30000M6M000M30000J9M000L4000000M6M000J60000M6M000M30000M3000000M30000J9M000M30000M30000M6M00000M6M000000000M6M000M30000M300000003M000M3000003M000M6M000M3000000M30000000000M300000M300000000000L13000M03000M300000000000M300000M300000M3000M30000M03000M30000000M3000M300000M3000M30000M0300000M030000000000M3000M300000M300000000000M03000M30000M03000000000000M3000M30000000000000000M3000000M30000000000M3000000000003M0000000000003M000000000M3000000000000000000M03000000000M6M000C=00000000000000000000000003M0000000000000000003M00000000003M0000000000003M00000000003M0000000000000000000000003M00000000003M0000000000000000003M00000000000000003M00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000003M0000000000000000003M00000000000000003M0000000000003M00000000003M0000000000003M00000000003M00003M0000000000003M00000000004L00000000003M0000000000000000003M0000000000000000003M00000000000000003M0000000000000000000000003M000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000=C00003M0000000000003M0000000000000000000000003M0000000000000000000000000000000000000000000000000000000000000000000000000003M0003M0000000000000000000000000000003M000003M000003M000003M0000000000000000000000030M0000000000000000000000000000003M0000000000000003M00000000000000000003M0000000000000003M00000003M0003M000000000003M0003M00000000000003M00000000000000003M0000000000003M00000000030M00003M000009G00009MJ0006MM000000000gI'}",0.9779490232467651,turtle
333582417_605645635,1240.1527099609375,892.9127197265625,806.1441650390625,468.357177734375,"{'size': [1364, 2048], 'counts': 'i^_c1Y6[T1000000000000000000000I:M00000J?G000Gb0G000G<M000M6M000J6000000J9M000J60000J60000M30000J6000000I70000M30000J60000M30000J6000000M30000M30000M30000M30000M3000000M30000M30000M30000M30000M3000000000000M30000M30000M30000M3000000000000M30000M30000L40000M3000000000000M30000M30000000000M3000000000000M30000M30000000000M3000000M3000003M000M30000000000M30000000M3000M3000003M000M3000000000000M30000000000M30000000000M3000000000000M300000M3000M3000000000000M30000@`0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M000000000000000000000000000000000000000000000000000000000000000000000000000000000=C00003M0000000000000000003M00000000003M0000000000003M00000000000000003M00003M0000000000003M00000000000000003M00000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000003M00000000000000003M0000000000000000003M00000000000M300030M000000000003M00000000003M0000000000003M00000000003M00003M0000000000003M00000000004L00000000003M0000000000003M00000000000000003M0000000000000000003M00000M3000000000000000003M000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000M3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000000000000000000000003M0000000000000000003M00000000000000000000003M0000000000000000000000000000003M0000000000000000000000000000003M0000000000000000000000000000003M0000000000000000000000003M0000000000003M00000000000000003M0000000000003M00000000003M00003M0000000000003M00003M000030M000000000TPO'}",0.975494384765625,flipper_fl
333582417_605645635,628.9886474609375,410.2841796875,635.388671875,562.0563354492188,"{'size': [1364, 2048], 'counts': 'PW]j0S4aV100000000000000000000000M6M000J9M000Gb0G000J9M00000M9J000J9M000G=L000I=J000M6M00000J9M000J<J000M6M000J9M000M6M00000M6M000J9M000M6M000M6M000M6M00000J9M000M30000M6M000M30000I:M0000003M000M30000J9M000M30000M300000003M000M30000M30000M3000000000000M30000M30000000000M30000M3000000M6M000000000M30000000000M3000000M7L000000000M30000M30000M3000000000000M30000M30000000000L4000000M30000M300000L4000M3000000000000M30000000000M30000000000M300000004L000M30000000000M300000<D00000M30000M30000000000M3000000000000000000M30000000000M3000000000000M30000000000M30000000000M3000000000000M30000000000000000M3000000000000M30000000000M3000000000000M30000M3000000000000000000000000L40000000000000000M3000000000000M30000000000000000M3000000000000M30000000000000000MG<00000000000M30000000000M300000L400000000000M30000000000M3000000000000000000M300000M3000000000M3000000000000000000M300000M300000000000000000M300000000000M3000000000M0300000D<00000000000M3000000000000000000000000M30000000000000000M3000000000000000000M3000000000000000000M3000000000000000h0UO30003M0000006J00003J30003M00003J30006J0000003J30003M00007I00003J30006J0000006J00003J30006J00003M00006G3000006G30006J00006G30003M00006G3000007F30006G30006J00009C40006J0000009D3000?[O6000`0]O30009D30009A600000<[O9000k0lN9000i0nN9000<jMZjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`NlU1`1TjN`N^_WP1'}",0.9737368822097778,head
333582417_605645657,0.0,470.995361328125,1358.2109375,1436.7308349609375,"{'size': [2048, 1364], 'counts': 'PSm6j1Vn1000ZNS2C000Cc0J000G`0I000Cm0@000Fc0G000J9M000Fd0F000ZO`1VO00000@i0G000I>I000J?G000@P1@000Fa0I000J<J000J<J000Fd0F000Fd0F000J<J000M9J000Id0C000J`0F000M6M000I=J000Jc0C000J`0F000L7M000J`0F000Fc0G000J`0F000J<J000La0C00000Gl0]O000I>I000M6M000M6M000J`0F000I`0G000J9M000M7L000I=J000M6M000M6M000M7L000I=J000M9J000M7L000M6M000L7M000J60000M6M000I70000G<M000M7L00000000000I70000M30000M30000M30000L40000J60000M30000M30000L40000M6M000M30000M30000M6M000L40000M30000M6M000M30000M6M000L4000004L000M6M000J6000000M30000L7M000M6M000J60000M6M000L40000J:L000M6M000M30000L7M000M6M000M6M000M7L000I:M000M6M000M6M000000000M6M00004L000M9J00003M00007I00000L7M000M6M000M6M000M6M000000000M7L000I7000003M000M30000M6M000M30000L40000M30000000000M6M000M30000000000M3000003M000L8L00000000000000000M6M000M30000000000000000M30000000000000000000000M6M0000000000000000000000000000000000000000000003M00003M00006J00007I00000000003J30003M0000000000003J30000C=0000M30000L40000000000000000M3000000000000000000000M30000000000M6M000M3YTO[lNSk0eS1mTO[lNSk0eS1mTO[lNPk0lS1iTOZlNTk0fS1lTOZlNTk0fS1lTOZlNPk0]T10000D?M000@c0M000L40000D<000003M000000000000000000000000000000000000M30000000000000000000000M30000J60000L40000000000000000M30000000000J60000I70000M30000000000M30000J6000<@4000004L00003J30000M30003M00003J30003M00004I30000000003M00000L40003M00000M30000M30003M00000000003M00000M30004L00000000000000003J30003M0000003M00000L40003M00004L00003M00000M30003M00003M00003M00004L00003J30003M00003M00007I00003M00000000003M00003M00000000003M00004L00003M0000003M00000000003M00003M00000000004L00003M00003M00003M00003J30007F30003I40006G30004I30003J30006G30007B70006G30003J30003J30000L40004I30003J3000003M00003J30003M00004I30006C70000C=0003G60007_O:0006TOf00003C:0003G60007_NZ10003D90006C70004F60006D60003C:0007C60003I40009D30004C90003F7000003J3000:@60006C70003G60003J30007E40003G60006D60000L40004I30006A90003F70007C6000<A3000=YO:0007C60006F40006G30007C60006C70007C60009D3000:\\O:000006D60007B7000c0WO6000=VO=000<WO=000=@3000`0WO9000:VO`00006SOg00007POi0000V1VNd0000Vonb0'}",0.9779108166694641,turtle
333582417_605645657,764.5870971679688,1372.0595703125,597.5668334960938,365.3377685546875,"{'size': [2048, 1364], 'counts': ']be_1j1Vn100000000000000000000003M000M6M00007I00006J00003M00003M00004L00003M00003M00003M00003M00004L00003M00000000003M0000003M00000000003M00000000000000004L00000000000000003M000M`0C000M30000L40000J60000000000M30000M30000I70000M30000M30000M30000L40000M3000000000000M30000M30000000000M30000000000000000000000L40000000000000000M30000000000M30000000000M30000000000000000M300000000000C=000L13000000000000000000L4000M300000000000M3000M30000000000000000M030000M3000M300000M3000L400000L4000000000M300000M3000M300000M3000000000M03000000000M3000000L13000000000M300000L4000M030000000000M30000000000M3000M300000000000M3000M300000L4000L400000M3000M300000000000M3000M30000M0300000000000M03000000000000000L04000000000000000M300000M3000M300000M3000M300000M30000000000000000M3000000000000000000000M300000L4000000000000000000M3000L400000M30000M3000M300000M3000M300000L4000M030000M3000M30000L13000M03000MO40000M3000M300000M3000MM6000000000L040000000000M3000M0300000M03000M03000000000MO40000M3000L130000000000M3000M30000M03000M300000L4000M030000M3000L40000M03000C:30000L40000M30000M30000M30000M3000000L40000M30000J60000M30000L40000M30000J60000M30000POP10000@`0000PeV2'}",0.9752817749977112,flipper_fl
333582417_605645657,0.073486328125,1562.113525390625,389.9590759277344,242.9034423828125,"{'size': [2048, 1364], 'counts': 'jbo1]5cj100000000000000000000000000003M000M3000000000000000000000003M00000000000000000000000000000M30000000000L40000000000000000M30000000000000000000000000000000000000000000000000000000000M300000000000M300000000000000000M300000000000M3000M300000000000000000000000000000M3000000000L40000000000000000000000000000M300000L4000M30000000000M30000000000M3000000000000000000L40000000000@`000000000000M30000000000000000000000000000000000M30000000000000000000000M30000000000000000000000M3000000000000000000000000000000L40000000000000000000000000000M30000M30000000000M30000000000M30000000000L40000000000M3000=@30003M00000M30004I30003I4000000000003J30000M30003M00000M30003J30000L40004I30003J30000M30003J30003I40003J30004I30003J30003J30003F70000M30003G60007_O:0003@=000f\\lk1'}",0.9684670567512512,flipper_fr
333582417_605645657,822.3624877929688,565.4229125976562,215.50408935546875,173.076171875,"{'size': [2048, 1364], 'counts': 'jadb1c0]o10000000000000000000000000000000000003M00000000004L00003M00003M00003M00003M00004L00006J00006J00004L00003M00006J00007I00003M00003M00003M00003M00004L00003M0000003M00003M00003M00004L00003M00003M00003M00007I00003M00003M00006J00007I00003M00006J00004L00006J00003M0000`0@000000000000000=C00003M0000000000003@=0003J30004I30003M00003M00000M30000000003J30000L40003J30000M30004L00000M30003F70000M30003J30000M30003F70003G60004F600000000000000000000000\\\\kd0'}",0.9605634212493896,flipper_rl
333582417_605645657,413.2401428222656,1653.8499755859375,247.24942016601562,257.346923828125,"{'size': [2048, 1364], 'counts': 'ZdSk0]2cm100000000000000000000006J0000:F0000f1`SNWL]i1i3cVNWL]i1i3cVNWL`i1Y5J00007I00030M00003M0004OM00004L00000000030M0000000000000000003M0000000000000003M000003M00000000000000003M00000000004L00000000000000000000000000003M000000000000000M3000003M00000000000000000M30000VOj000000000000M30000000000000000000000000000000000000000000000000000000000000000iHTXNW6og1iIQXNW6og1iIQXNW6og1iIQXNW6og1iIQXNW6og1iIQXNW6og1cIZXNZ6fg1fIZXNZ6fg1fIZXNZ6ih1M00000L40003J30000J60000M3000004H4000LH<0000F:0000J60000F:0000]Oc00000VOj0000MJ9000ML7000MF=000MG<000LG=0000F:000McN`10000J60000M3000J60000000000000000000000i[nZ1'}",0.9603930711746216,head
333582417_605645657,200.33755493164062,573.3853759765625,168.11093139648438,134.6058349609375,"{'size': [2048, 1364], 'counts': 'gbT>c2]m100000000000000000000003M00003M000M7L00003M00003M000L7M00000000003M00004L000000000000000M30000000000000L40000M30000J6000M030000L4000@:60000M30000M30000L40000M30000M30000M30000M30000I70000000000M30000M30000M30000L40000M30000000000J6000000M30000L40000M30000J60000M30000L40000M30000J60000000000I70000M30000M30000M3000V^Wm1'}",0.9565661549568176,flipper_rr
