encounter1,encounter2,identity1,identity2,image_id1,image_id2,matching_part,matcher,similarity,similarity_orig
324994660,330477140,324994660,330477140,324994660_588343573_d3eefb224770e8b1,330477140_599272654_1babf7daa3a42beb,front flippers,disk,0.6793893129770993,89.0
328448946,328755818,328448946,328755818,328448946_595171250_ae75097641e7937f,328755818_595795426_5dca906c45ff02c5,front flippers,superpoint,0.6774193548387096,84.0
326931792,328448954,326931792,328448954,326931792_592203012_ad930c3400179569,328448954_595171301_ebf9cf4d7798114a,front flippers,superpoint,0.6774193548387096,84.0
326931769,328448933,326931769,328448933,326931769_592202851_a2f12675b25661a9,328448933_595171163_64693e4ded06b816,front flippers,superpoint,0.6693548387096774,83.0
324994660,330433249,324994660,330433249,324994660_588343573_d1240b2542937fa7,330433249_599185071_8e0e703bb1688366,front flippers,disk,0.6641221374045801,87.0
326931780,335332239,326931780,335332239,326931780_592202927_94a695f7a9a91bd2,335332239_609158675_8399611177b1c5be,front flippers,disk,0.6641221374045801,87.0
337429974,337524314,337429974,337524314,337429974_613396064_ec7301fcba820392,337524314_613596079_d17e8d84c8847123,front flippers,superpoint,0.6612903225806451,82.0
328755827,337429977,328755827,337429977,328755827_595796038_f97919dbe42b28f6,337429977_613396121_5b0418f19552da98,front flippers,superpoint,0.6612903225806451,82.0
328448945,330433241,328448945,330433241,328448945_595171237_3f8fb29c0c86b880,330433241_599184961_3b9acf5c5c4c8238,front flippers,disk,0.6564885496183206,86.0
325746542,337429979,325746542,337429979,325746542_589836971_7b5a58fbb7fb55cb,337429979_613396156_f6c02a8902737a20,front flippers,disk,0.6564885496183206,86.0
330477163,335332232,330477163,335332232,330477163_599274884_3a5ebc5faa6075d9,335332232_609158483_a416b2ee741f34d1,front flippers,disk,0.648854961832061,85.0
330477172,335332229,330477172,335332229,330477172_599275201_3de1ba8045392a2c,335332229_609158358_94e5e197c793af0f,front flippers,disk,0.648854961832061,85.0
328448948,328448950,328448948,328448950,328448948_595171261_9c8860fbee80c256,328448950_595171274_6d54e762805db437,front flippers,superpoint,0.6451612903225806,80.0
330477163,337524319,330477163,337524319,330477163_599274884_f1b26629816f0539,337524319_613596140_676532d744f5cb1a,front flippers,superpoint,0.6451612903225806,80.0
322750893,333572355,322750893,333572355,322750893_583917877_2fcbeadd06687212,333572355_605624702_3dc6a9b93fd98463,front flippers,superpoint,0.6451612903225806,80.0
335332229,335935577,335332229,335935577,335332229_609158352_0a49daae21f25deb,335935577_610375344_146dc63bd8feda05,front flippers,aliked,0.644927536231884,89.0
325746516,326931769,325746516,326931769,325746516_589836058_8ba9e7267a2d7a6d,326931769_592202853_459c85bd150ff780,front flippers,aliked,0.644927536231884,89.0
328448932,335935568,328448932,335935568,328448932_595171154_b477525167161dd6,335935568_610375045_2266790553fe275b,front flippers,aliked,0.644927536231884,89.0
326931769,328448933,326931769,328448933,326931769_592202859_a3c18b0d729373a1,328448933_595171165_658916cc0df50402,front flippers,disk,0.6412213740458015,84.0
330433221,337524304,330433221,337524304,330433221_599184589_1f9b2bf906b16c9e,337524304_613595944_cb5faa1439d8224b,front flippers,disk,0.6412213740458015,84.0
324994641,335935579,324994641,335935579,324994641_588343471_350951f2271fecfc,335935579_610375362_ba94a846f75d14c6,front flippers,disk,0.6412213740458015,84.0
326931797,328448932,326931797,328448932,326931797_592203055_b0279a9c018031b7,328448932_595171152_10f35aec05a97665,front flippers,disk,0.6412213740458015,84.0
328755824,334922598,328755824,334922598,328755824_595796153_3b40539fffffd27a,334922598_608326312_c5180ad7aec58468,front flippers,aliked,0.6376811594202898,88.0
326931780,335332239,326931780,335332239,326931780_592202923_27da51faf565f2f7,335332239_609158675_8399611177b1c5be,front flippers,disk,0.6335877862595419,83.0
326931780,335935577,326931780,335935577,326931780_592202925_5db9420c2ff48faa,335935577_610375344_146dc63bd8feda05,front flippers,disk,0.6335877862595419,83.0
326931797,335935568,326931797,335935568,326931797_592203048_98e0a6c21b95d2f6,335935568_610375034_fc38c1af9cc42faa,front flippers,disk,0.6335877862595419,83.0
337429973,337524314,337429973,337524314,337429973_613396055_2d655b65e620f05b,337524314_613596079_d17e8d84c8847123,front flippers,superpoint,0.6290322580645161,78.0
324994650,328448957,324994650,328448957,324994650_588343540_b2937dfc5158ed24,328448957_595171307_00fa1666da88a958,front flippers,disk,0.6259541984732825,82.0
330477163,337524319,330477163,337524319,330477163_599274959_9245d2fd6ae731d9,337524319_613596140_676532d744f5cb1a,front flippers,superpoint,0.6209677419354839,77.0
328448936,337429977,328448936,337429977,328448936_595171182_2c79ba49bd0f0601,337429977_613396109_4fa033563a3d9b95,front flippers,superpoint,0.6209677419354839,77.0
335332226,335935550,335332226,335935550,335332226_609158269_bc1e59d6a294a385,335935550_610374878_54f6c16d80478b06,front flippers,disk,0.6183206106870229,81.0
328755845,335935570,328755845,335935570,328755845_595797394_6b837beb85e3d9d8,335935570_610375062_e3ff9a9594fdf7bf,front flippers,disk,0.6183206106870229,81.0
326931785,335935569,326931785,335935569,326931785_592202951_780c2071e3d1ccea,335935569_610375044_2fc7e02d09ff1345,front flippers,aliked,0.6159420289855072,85.0
335935567,337429966,335935567,337429966,335935567_610375028_c30fb2f9c1a92327,337429966_613395854_8e77c5eaf2310280,front flippers,superpoint,0.6129032258064516,76.0
337429980,337524316,337429980,337524316,337429980_613396137_48e645a09c584fe8,337524316_613596123_2f53b1dd756e143e,front flippers,disk,0.6106870229007634,80.0
335935568,337429967,335935568,337429967,335935568_610375045_2266790553fe275b,337429967_613395881_b122889575ea07af,front flippers,disk,0.6106870229007634,80.0
322750899,328448963,322750899,328448963,322750899_583917894_193a8736b54d96d9,328448963_595171365_7173f41d21c86e6d,front flippers,disk,0.6106870229007634,80.0
337429974,337524315,337429974,337524315,337429974_613396087_8a67a1f9fcac2209,337524315_613596099_6c41d07782a05f79,front flippers,superpoint,0.6048387096774194,75.0
337429974,337524315,337429974,337524315,337429974_613396087_8a67a1f9fcac2209,337524315_613596101_2564c9df2b11b4c9,front flippers,superpoint,0.6048387096774194,75.0
330433221,333572355,330433221,333572355,330433221_599184599_a3617126eca9f4b7,333572355_605624702_3dc6a9b93fd98463,front flippers,superpoint,0.6048387096774194,75.0
328755832,333572362,328755832,333572362,328755832_595796485_85eb4f496293e098,333572362_605624804_2b667e737afee344,front flippers,disk,0.6030534351145038,79.0
335332231,337429970,335332231,337429970,335332231_609158415_b7deaf47bf2d19a5,337429970_613395993_cccce35d4bdcc163,front flippers,disk,0.6030534351145038,79.0
328755824,335332239,328755824,335332239,328755824_595796153_3b40539fffffd27a,335332239_609158674_102e74cd3a5db181,front flippers,aliked,0.6014492753623188,83.0
335935575,337524315,335935575,337524315,335935575_610375234_a90dd8cd2ee9002c,337524315_613596101_2564c9df2b11b4c9,front flippers,superpoint,0.5967741935483871,74.0
330477172,334922598,330477172,334922598,330477172_599275417_9eb320b24b81ac79,334922598_608326312_c5180ad7aec58468,front flippers,disk,0.5954198473282443,78.0
328448937,335935554,328448937,335935554,328448937_595171186_5d81853ca62e16df,335935554_610374915_7ae34f8782b7cb8f,front flippers,disk,0.5954198473282443,78.0
328448932,330477142,328448932,330477142,328448932_595171152_10f35aec05a97665,330477142_599272500_b4a5fe5e9b47223b,front flippers,aliked,0.5942028985507246,82.0
326931780,328755824,326931780,328755824,326931780_592202927_94a695f7a9a91bd2,328755824_595796182_3bae1d0acef916c9,front flippers,aliked,0.5942028985507246,82.0
326931765,328448952,326931765,328448952,326931765_592202830_07d90306c7bdefd3,328448952_595171282_7863b183135825f6,front flippers,superpoint,0.5887096774193549,73.0
328448933,330477167,328448933,330477167,328448933_595171165_c9067f036f0f9001,330477167_599275131_19e371fd7b1a7386,front flippers,disk,0.5877862595419847,77.0
326931780,335935577,326931780,335935577,326931780_592202927_8230e00303a16027,335935577_610375344_146dc63bd8feda05,front flippers,disk,0.5877862595419847,77.0
328448933,335935581,328448933,335935581,328448933_595171165_658916cc0df50402,335935581_610375383_acb847ebfcd1d5ec,front flippers,disk,0.5877862595419847,77.0
328448961,328448962,328448961,328448962,328448961_595171355_6ece224ad1ddbd5d,328448962_595171357_58152c2c03a2a26b,front flippers,superpoint,0.5806451612903226,72.0
326931767,328755847,326931767,328755847,326931767_592202831_416e1d1ee00094b4,328755847_595797401_e8110b6cec252bb6,front flippers,disk,0.5801526717557252,76.0
326931797,335935568,326931797,335935568,326931797_592203055_b0279a9c018031b7,335935568_610375045_589a4ce43fed8271,front flippers,disk,0.5801526717557252,76.0
328755818,328755846,328755818,328755846,328755818_595796046_6c0ccd8fda65818b,328755846_595797429_3259706dea28f32d,front flippers,aliked,0.5797101449275363,80.0
328755818,330430787,328755818,330430787,328755818_595795426_5dca906c45ff02c5,330430787_599181165_7671e9f177ea9d3f,front flippers,superpoint,0.5725806451612904,71.0
328448954,330461633,328448954,330461633,328448954_595171301_ebf9cf4d7798114a,330461633_599243559_33d46ef0f81f29a3,front flippers,superpoint,0.5725806451612904,71.0
321559873,330430069,321559873,330430069,321559873_581562729_abd2261863924f01,330430069_599179351_5d10bf454d11812e,front flippers,disk,0.5725190839694656,75.0
326931756,337524304,326931756,337524304,326931756_592202722_e20d50d82666057e,337524304_613595944_f03bf3985c3c679d,front flippers,disk,0.5725190839694656,75.0
328755855,337429981,328755855,337429981,328755855_595797476_60ac19f8203d25e2,337429981_613396169_fd154dd576ca8cbe,front flippers,disk,0.5725190839694656,75.0
322750925,328755845,322750925,328755845,322750925_583917954_ba8492b066c4a165,328755845_595797394_5b3f018a00b51890,front flippers,disk,0.5648854961832062,74.0
328755836,330433239,328755836,330433239,328755836_595796877_5d6021258484e6a9,330433239_599184964_06accc65652f8524,front flippers,disk,0.5648854961832062,74.0
328755826,328755842,328755826,328755842,328755826_595796300_41062d5c388fe2bd,328755842_595797353_f20ae1a383fdb4fc,front flippers,superpoint,0.5645161290322581,70.0
326931769,335935552,326931769,335935552,326931769_592202853_308e801ebb63c842,335935552_610374893_8821653ff9f24ebc,front flippers,aliked,0.5579710144927537,77.0
328448944,330433239,328448944,330433239,328448944_595171234_e1b3f5c637077b8b,330433239_599184976_38568c3904d90092,front flippers,aliked,0.5579710144927537,77.0
324994660,328448936,324994660,328448936,324994660_588343573_d3eefb224770e8b1,328448936_595171182_2c79ba49bd0f0601,front flippers,aliked,0.5579710144927537,77.0
322750922,328448957,322750922,328448957,322750922_583917943_70778d9dc37b2902,328448957_595171307_9052e87290b1d987,front flippers,disk,0.5572519083969466,73.0
326931769,335935581,326931769,335935581,326931769_592202859_a3c18b0d729373a1,335935581_610375383_acb847ebfcd1d5ec,front flippers,disk,0.5572519083969466,73.0
330477133,335332234,330477133,335332234,330477133_599271690_e029ab4beec8b066,335332234_609158516_c4b9c8c6761dccd1,front flippers,disk,0.5572519083969466,73.0
337429973,337524314,337429973,337524314,337429973_613396055_2d655b65e620f05b,337524314_613596080_9887153b2e44d60d,front flippers,superpoint,0.5564516129032258,69.0
337429974,337524314,337429974,337524314,337429974_613396064_ec7301fcba820392,337524314_613596080_9887153b2e44d60d,front flippers,superpoint,0.5564516129032258,69.0
330433224,333572362,330433224,333572362,330433224_599184628_2deaf27cbde3db1e,333572362_605624804_2b667e737afee344,front flippers,aliked,0.5507246376811594,76.0
330477138,337429977,330477138,337429977,330477138_599272132_c954a25d916a6e04,337429977_613396109_61420e2a7c6dc390,front flippers,aliked,0.5507246376811594,76.0
330477142,337429967,330477142,337429967,330477142_599272500_cbf8e7a42f454026,337429967_613395859_9e9ab0a12f6e5803,front flippers,disk,0.549618320610687,72.0
326931785,328448961,326931785,328448961,326931785_592202951_7de7864d28c46a09,328448961_595171345_ade33a32c32d6f71,front flippers,disk,0.549618320610687,72.0
321595651,337429977,321595651,337429977,321595651_581630741_b5af89b1a5a17d4b,337429977_613396109_61420e2a7c6dc390,front flippers,aliked,0.5434782608695652,75.0
337429980,337524316,337429980,337524316,337429980_613396137_48e645a09c584fe8,337524316_613596117_e00fcc3238e8a9a9,front flippers,disk,0.5419847328244275,71.0
324994650,328448957,324994650,328448957,324994650_588343540_6a3e6270aceb00d0,328448957_595171307_9052e87290b1d987,front flippers,disk,0.5419847328244275,71.0
328755826,328755842,328755826,328755842,328755826_595796300_41062d5c388fe2bd,328755842_595797356_42b21ff9fbaa9524,front flippers,superpoint,0.5403225806451613,67.0
328448954,328755842,328448954,328755842,328448954_595171301_ebf9cf4d7798114a,328755842_595797356_42b21ff9fbaa9524,front flippers,superpoint,0.5403225806451613,67.0
326931792,330461633,326931792,330461633,326931792_592203012_9b155b3edbf21649,330461633_599243545_785c7288cbae3991,front flippers,superpoint,0.5403225806451613,67.0
326931781,335935580,326931781,335935580,326931781_592202976_09349d501d08fba7,335935580_610375376_16c68147490a21d9,front flippers,aliked,0.5362318840579711,74.0
328448945,330433241,328448945,330433241,328448945_595171237_3f8fb29c0c86b880,330433241_599184977_0f2165ac0d20f6e9,front flippers,aliked,0.5362318840579711,74.0
328448933,335935581,328448933,335935581,328448933_595171165_c9067f036f0f9001,335935581_610375380_20c1fd7bde4657af,front flippers,disk,0.5343511450381679,70.0
328755862,335332234,328755862,335332234,328755862_595797525_8b488cae8b88edc2,335332234_609158514_a7bcf2c351be9e6f,front flippers,disk,0.5343511450381679,70.0
326931792,328755842,326931792,328755842,326931792_592203012_9b155b3edbf21649,328755842_595797353_fe002b21c1fa7725,front flippers,superpoint,0.532258064516129,66.0
335332240,335935581,335332240,335935581,335332240_609158693_9e11444841693304,335935581_610375390_b4d0d2256c633410,front flippers,superpoint,0.532258064516129,66.0
326931792,328755842,326931792,328755842,326931792_592203012_9b155b3edbf21649,328755842_595797356_55a746f8fba825d1,front flippers,superpoint,0.532258064516129,66.0
326931792,330461633,326931792,330461633,326931792_592203012_ad930c3400179569,330461633_599243559_33d46ef0f81f29a3,front flippers,superpoint,0.532258064516129,66.0
330477158,335332234,330477158,335332234,330477158_599275705_8fa52c3f8ae8f142,335332234_609158497_0c8e2208709d00f4,front flippers,disk,0.5267175572519084,69.0
328448953,330477174,328448953,330477174,328448953_595171300_8d6961631977c6a1,330477174_599275451_5a0f5d3bff249c9b,front flippers,superpoint,0.5241935483870968,65.0
328755868,335332238,328755868,335332238,328755868_595797542_b1651785def4308f,335332238_609158682_8e10ea6ee0c42bf1,front flippers,disk,0.5190839694656488,68.0
326931756,330433221,326931756,330433221,326931756_592202722_e20d50d82666057e,330433221_599184589_68ccc7428efcc7a7,front flippers,disk,0.5190839694656488,68.0
326931769,335332240,326931769,335332240,326931769_592202853_308e801ebb63c842,335332240_609158701_f07fbef96ff55b82,front flippers,superpoint,0.5080645161290323,63.0
330477138,330477174,330477138,330477174,330477138_599272132_c954a25d916a6e04,330477174_599275451_5a0f5d3bff249c9b,front flippers,aliked,0.5072463768115942,70.0
328755826,335935568,328755826,335935568,328755826_595796312_f2ce5cbdbaa84359,335935568_610375045_589a4ce43fed8271,front flippers,aliked,0.5072463768115942,70.0
326931780,328755824,326931780,328755824,326931780_592202927_94a695f7a9a91bd2,328755824_595796153_3b40539fffffd27a,front flippers,aliked,0.5072463768115942,70.0
337429962,337524316,337429962,337524316,337429962_613395840_e411121261795803,337524316_613596123_e69b590df4ea02fc,front flippers,aliked,0.5072463768115942,70.0
328755830,334922598,328755830,334922598,328755830_595796372_3abf4130520f27a0,334922598_608326312_c5180ad7aec58468,front flippers,disk,0.5038167938931297,66.0
328448931,337429963,328448931,337429963,328448931_595171151_ab5ff822368f8cb2,337429963_613395825_c00b1fa71954811c,front flippers,disk,0.5038167938931297,66.0
335935567,337429966,335935567,337429966,335935567_610375033_329df3e734024a22,337429966_613395855_74872b04674aeb21,front flippers,disk,0.5038167938931297,66.0
326931769,335332240,326931769,335332240,326931769_592202853_308e801ebb63c842,335332240_609158693_9e11444841693304,front flippers,aliked,0.5,69.0
335332237,337429973,335332237,337429973,335332237_609158644_881a2bbb6cdcf1ef,337429973_613396055_2d655b65e620f05b,front flippers,superpoint,0.5,62.0
334922598,335332234,334922598,335332234,334922598_608326312_c25d3dccf66a4be5,335332234_609158516_bd394cae3b212dbe,front flippers,disk,0.4961832061068702,65.0
328448937,330433230,328448937,330433230,328448937_595171186_5529065116710163,330433230_599184821_2330acda1f715d75,front flippers,disk,0.4961832061068702,65.0
322750899,325746512,322750899,325746512,322750899_583917894_ece072163f874377,325746512_589834443_70f8fd3cc855d947,front flippers,superpoint,0.49193548387096775,61.0
335332234,337524316,335332234,337524316,335332234_609158514_25d64614c38f0e6b,337524316_613596119_2234d65ba8f52f44,front flippers,disk,0.48854961832061067,64.0
325746507,337524308,325746507,337524308,325746507_589833952_c3c8ce3c0734eebd,337524308_613596031_55a3808c9859549d,front flippers,disk,0.48854961832061067,64.0
328755842,330477155,328755842,330477155,328755842_595797353_f20ae1a383fdb4fc,330477155_599274154_c30eff36bb6768de,front flippers,superpoint,0.4838709677419355,60.0
328448932,328755847,328448932,328755847,328448932_595171152_10f35aec05a97665,328755847_595797406_66310bff233cb2ed,front flippers,disk,0.48091603053435117,63.0
330433241,333572353,330433241,333572353,330433241_599184977_0f2165ac0d20f6e9,333572353_605624659_7ae2eabebaa1653f,front flippers,disk,0.48091603053435117,63.0
321595649,326931785,321595649,326931785,321595649_581630750_41e4ef8825ae007a,326931785_592202951_636368312db8dfa3,rear flippers,aliked,1.0,151.0
328755818,328755846,328755818,328755846,328755818_595795414_c211e4550e41fbb6,328755846_595797429_bfb8831560b3120d,rear flippers,superpoint,1.0,123.0
326931785,337524309,326931785,337524309,326931785_592202951_636368312db8dfa3,337524309_613596051_0e3f439b3c685e5e,rear flippers,aliked,0.9933774834437086,150.0
321595649,337524309,321595649,337524309,321595649_581630750_41e4ef8825ae007a,337524309_613596051_0e3f439b3c685e5e,rear flippers,aliked,0.9668874172185431,146.0
328755818,328755846,328755818,328755846,328755818_595795414_c211e4550e41fbb6,328755846_595797438_2de8a15302e90a00,rear flippers,superpoint,0.943089430894309,116.0
326931785,337524309,326931785,337524309,326931785_592202951_636368312db8dfa3,337524309_613596053_cf53e05f5198d0c2,rear flippers,aliked,0.9139072847682119,138.0
321559873,328448961,321559873,328448961,321559873_581562729_7af2e9e3ce88f4f6,328448961_595171355_567242432c8373ff,rear flippers,disk,0.9083969465648855,119.0
321595649,337524309,321595649,337524309,321595649_581630750_41e4ef8825ae007a,337524309_613596053_cf53e05f5198d0c2,rear flippers,aliked,0.8874172185430463,134.0
321559873,337524309,321559873,337524309,321559873_581562729_7af2e9e3ce88f4f6,337524309_613596043_58638be47e6a3385,rear flippers,superpoint,0.8780487804878049,108.0
328755846,330477162,328755846,330477162,328755846_595797429_bfb8831560b3120d,330477162_599274747_cf733e28fca52218,rear flippers,superpoint,0.8780487804878049,108.0
328755818,330430787,328755818,330430787,328755818_595795671_8c4c1478c725c74e,330430787_599181165_74f0e56beca771b1,rear flippers,superpoint,0.8699186991869918,107.0
321559873,330430069,321559873,330430069,321559873_581562729_7af2e9e3ce88f4f6,330430069_599179351_bf0b4d071342fdb1,rear flippers,superpoint,0.8617886178861789,106.0
335332229,335332239,335332229,335332239,335332229_609158352_59cb399570bcd9a6,335332239_609158675_5d9b3c48a44a224a,rear flippers,aliked,0.847682119205298,128.0
321595639,321595644,321595639,321595644,321595639_581630651_26d1594d690d5b96,321595644_581630683_5c9e90089b0fc81b,rear flippers,aliked,0.8410596026490066,127.0
335935567,337429966,335935567,337429966,335935567_610375028_484b48b813cd826b,337429966_613395854_b59568ff2e19f86c,rear flippers,superpoint,0.8373983739837398,103.0
325746516,326931769,325746516,326931769,325746516_589836240_fd394cbde6965e50,326931769_592202853_2e6f5bb1f6f405e1,rear flippers,disk,0.8320610687022901,109.0
328755818,330477162,328755818,330477162,328755818_595796046_9082918162743178,330477162_599274747_cf733e28fca52218,rear flippers,disk,0.8320610687022901,109.0
321559873,335332232,321559873,335332232,321559873_581562729_7af2e9e3ce88f4f6,335332232_609158478_8569b08a5cd9270d,rear flippers,disk,0.8244274809160306,108.0
326931769,326931796,326931769,326931796,326931769_592202853_2e6f5bb1f6f405e1,326931796_592203035_3078bf8b58ea68bc,rear flippers,disk,0.816793893129771,107.0
335332229,335332239,335332229,335332239,335332229_609158358_7e89ce125f523879,335332239_609158675_5d9b3c48a44a224a,rear flippers,aliked,0.8145695364238411,123.0
321559873,337524309,321559873,337524309,321559873_581562729_7af2e9e3ce88f4f6,337524309_613596042_6d322ef623f85f02,rear flippers,superpoint,0.8130081300813008,100.0
328755846,330477162,328755846,330477162,328755846_595797438_2de8a15302e90a00,330477162_599274747_cf733e28fca52218,rear flippers,disk,0.8015267175572519,105.0
328755818,330477162,328755818,330477162,328755818_595795414_c211e4550e41fbb6,330477162_599274747_cf733e28fca52218,rear flippers,disk,0.7938931297709924,104.0
326931772,330477166,326931772,330477166,326931772_592202867_add791271f4948e7,330477166_599274942_5828ea7e2b6bb640,rear flippers,superpoint,0.7886178861788617,97.0
324994656,328448939,324994656,328448939,324994656_588343553_b9c3d6212ca5595d,328448939_595171201_6b88afa1416cdf71,rear flippers,aliked,0.7880794701986755,119.0
335332234,335935570,335332234,335935570,335332234_609158513_5bd10895e194ff13,335935570_610375073_af2293c311e525a8,rear flippers,disk,0.7862595419847328,103.0
326931774,330477166,326931774,330477166,326931774_592202884_3108e5fd94e9aed1,330477166_599274942_5828ea7e2b6bb640,rear flippers,superpoint,0.7723577235772358,95.0
335332229,337524310,335332229,337524310,335332229_609158358_7e89ce125f523879,337524310_613596059_a78125e6a60b0936,rear flippers,disk,0.7709923664122137,101.0
335332234,335935570,335332234,335935570,335332234_609158514_384359b13bf61c13,335935570_610375073_af2293c311e525a8,rear flippers,disk,0.7709923664122137,101.0
325746505,333572354,325746505,333572354,325746505_589827020_84b450b27179c27b,333572354_605624679_1786c6fadca6b6fb,rear flippers,disk,0.7633587786259542,100.0
328448961,335332232,328448961,335332232,328448961_595171355_567242432c8373ff,335332232_609158483_82538e6241afb35d,rear flippers,disk,0.7557251908396947,99.0
328448961,335332232,328448961,335332232,328448961_595171355_567242432c8373ff,335332232_609158478_8569b08a5cd9270d,rear flippers,aliked,0.7417218543046358,112.0
335332229,337524310,335332229,337524310,335332229_609158352_59cb399570bcd9a6,337524310_613596059_a78125e6a60b0936,rear flippers,aliked,0.7350993377483444,111.0
322750916,326931779,322750916,326931779,322750916_583917933_93ece71e3c6a1c44,326931779_592202917_27fe206a566ad123,rear flippers,disk,0.732824427480916,96.0
335935577,337524310,335935577,337524310,335935577_610375344_ac5d6aacc2383ec0,337524310_613596059_a78125e6a60b0936,rear flippers,superpoint,0.7317073170731707,90.0
326931769,328448933,326931769,328448933,326931769_592202853_2e6f5bb1f6f405e1,328448933_595171163_bcc87306b6fdc842,rear flippers,superpoint,0.7317073170731707,90.0
328448961,330477163,328448961,330477163,328448961_595171355_567242432c8373ff,330477163_599274959_517030547f68798b,rear flippers,aliked,0.7284768211920529,110.0
328448961,337524309,328448961,337524309,328448961_595171355_567242432c8373ff,337524309_613596043_58638be47e6a3385,rear flippers,disk,0.7251908396946565,95.0
326931772,326931774,326931772,326931774,326931772_592202865_809d0195e695fbd6,326931774_592202879_6897926ea50e74be,rear flippers,superpoint,0.7235772357723578,89.0
325746505,333572354,325746505,333572354,325746505_589827020_84b450b27179c27b,333572354_605624678_0141a2e72dbaf4d5,rear flippers,disk,0.7175572519083969,94.0
321559873,335332232,321559873,335332232,321559873_581562729_7af2e9e3ce88f4f6,335332232_609158483_82538e6241afb35d,rear flippers,disk,0.7175572519083969,94.0
330477172,335332229,330477172,335332229,330477172_599275417_538395423ea33ec4,335332229_609158358_7e89ce125f523879,rear flippers,aliked,0.7152317880794702,108.0
335332229,335935577,335332229,335935577,335332229_609158358_7e89ce125f523879,335935577_610375344_ac5d6aacc2383ec0,rear flippers,aliked,0.7086092715231788,107.0
335332229,335935577,335332229,335935577,335332229_609158352_59cb399570bcd9a6,335935577_610375344_ac5d6aacc2383ec0,rear flippers,aliked,0.7086092715231788,107.0
330477158,335935570,330477158,335935570,330477158_599275705_fee798b9118e4f0d,335935570_610375071_e1721aabbb6204af,rear flippers,disk,0.7022900763358778,92.0
325746516,328448933,325746516,328448933,325746516_589836240_fd394cbde6965e50,328448933_595171163_bcc87306b6fdc842,rear flippers,superpoint,0.6991869918699187,86.0
330477172,334922598,330477172,334922598,330477172_599275417_538395423ea33ec4,334922598_608326312_62b4e37afc42a8f5,rear flippers,aliked,0.695364238410596,105.0
330430069,330477163,330430069,330477163,330430069_599179351_bf0b4d071342fdb1,330477163_599274884_af5c644e13aff586,rear flippers,aliked,0.695364238410596,105.0
325746501,335935550,325746501,335935550,325746501_589826917_30a06089e2ba8527,335935550_610374862_363e9fc6ee745480,rear flippers,disk,0.6946564885496184,91.0
326931772,326931774,326931772,326931774,326931772_592202867_add791271f4948e7,326931774_592202884_3108e5fd94e9aed1,rear flippers,superpoint,0.6910569105691057,85.0
337429962,337524316,337429962,337524316,337429962_613395840_e4e7397ccf8b9390,337524316_613596123_80df301114772909,rear flippers,superpoint,0.6910569105691057,85.0
330430069,330477163,330430069,330477163,330430069_599179351_bf0b4d071342fdb1,330477163_599274959_517030547f68798b,rear flippers,aliked,0.6887417218543046,104.0
335935577,337524310,335935577,337524310,335935577_610375341_1e68b4a9c07de485,337524310_613596059_a78125e6a60b0936,rear flippers,disk,0.6870229007633588,90.0
337429962,337524316,337429962,337524316,337429962_613395847_323353295c4f325c,337524316_613596123_80df301114772909,rear flippers,superpoint,0.6829268292682927,84.0
330477133,333572354,330477133,333572354,330477133_599271552_1cbf903ff6e0d399,333572354_605624679_1786c6fadca6b6fb,rear flippers,disk,0.6793893129770993,89.0
328448961,330430069,328448961,330430069,328448961_595171355_567242432c8373ff,330430069_599179351_bf0b4d071342fdb1,rear flippers,disk,0.6793893129770993,89.0
335332239,337524310,335332239,337524310,335332239_609158680_4f35e0cdd83686f5,337524310_613596065_464535002a7c6c34,rear flippers,disk,0.6793893129770993,89.0
328448953,330477138,328448953,330477138,328448953_595171300_d6bffb37744d922b,330477138_599272245_3622b6d192cff688,rear flippers,aliked,0.6754966887417219,102.0
335935571,337429972,335935571,337429972,335935571_610375070_45c91579de0cbde7,337429972_613396056_ceed722600fc0ba1,rear flippers,aliked,0.6754966887417219,102.0
330477133,333572354,330477133,333572354,330477133_599271690_64629aec01a98ce7,333572354_605624679_1786c6fadca6b6fb,rear flippers,disk,0.6717557251908397,88.0
335332239,337524310,335332239,337524310,335332239_609158675_5d9b3c48a44a224a,337524310_613596065_464535002a7c6c34,rear flippers,disk,0.6717557251908397,88.0
335332232,337524309,335332232,337524309,335332232_609158478_8569b08a5cd9270d,337524309_613596043_58638be47e6a3385,rear flippers,disk,0.6717557251908397,88.0
330430069,337524309,330430069,337524309,330430069_599179351_bf0b4d071342fdb1,337524309_613596043_58638be47e6a3385,rear flippers,superpoint,0.6666666666666666,82.0
335332239,335935577,335332239,335935577,335332239_609158675_5d9b3c48a44a224a,335935577_610375341_1e68b4a9c07de485,rear flippers,superpoint,0.6666666666666666,82.0
326931772,330477166,326931772,330477166,326931772_592202865_809d0195e695fbd6,330477166_599274942_5828ea7e2b6bb640,rear flippers,superpoint,0.6666666666666666,82.0
330477163,335332232,330477163,335332232,330477163_599274959_517030547f68798b,335332232_609158478_8569b08a5cd9270d,rear flippers,aliked,0.6622516556291391,100.0
328448961,337524309,328448961,337524309,328448961_595171355_567242432c8373ff,337524309_613596046_a0c5b7c7ba2a175b,rear flippers,disk,0.6564885496183206,86.0
328448961,330477163,328448961,330477163,328448961_595171355_567242432c8373ff,330477163_599274884_af5c644e13aff586,rear flippers,disk,0.6564885496183206,86.0
328755824,335332239,328755824,335332239,328755824_595796182_158f69b710b21b72,335332239_609158680_4f35e0cdd83686f5,rear flippers,disk,0.6564885496183206,86.0
